reference_year,survey_round,school_code,campus_type,university_name,field_category,school_type,region_name,founding_type,source_file_name,교원확보율(전임교원)(편제정원),교원확보율(전임교원)(재학생),교원확보율(겸임포함)(편제정원),교원확보율(겸임포함)(재학생),교원확보율(초빙포함)(편제정원),교원확보율(초빙포함)(재학생),겸임교원확보율(편제정원),겸임교원확보율(재학생),겸임교원확보율(편제정원_최종),겸임교원확보율(재학생_최종)
2025,20251,53031000,1,대구대학교,총계,대학교,경북,사립,2025년교원확보율.xlsx,62.85,63.65,76.95,78.06,78.34,79.46,14.1,14.41,4.0,4.0
2025,20251,53032000,1,대구예술대학교,공학,대학교,경북,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53032000,1,대구예술대학교,소계,대학교,경북,사립,2025년교원확보율.xlsx,26.98,130.77,31.75,153.85,33.33,153.85,4.77,23.08,1.431,4.0
2025,20251,53032000,1,대구예술대학교,예체능,대학교,경북,사립,2025년교원확보율.xlsx,26.98,188.89,31.75,222.22,33.33,222.22,4.77,33.33,1.431,4.0
2025,20251,53032000,1,대구예술대학교,의학,대학교,경북,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53032000,1,대구예술대학교,인문사회,대학교,경북,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53032000,1,대구예술대학교,자연과학,대학교,경북,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53032000,1,대구예술대학교,총계,대학교,경북,사립,2025년교원확보율.xlsx,26.98,130.77,31.75,153.85,33.33,153.85,4.77,23.08,1.431,4.0
2025,20251,53011000,1,대구한의대학교,공학,대학교,경북,사립,2025년교원확보율.xlsx,108.0,135.0,108.0,135.0,108.0,135.0,0.0,0.0,0.0,0.0
2025,20251,53011000,1,대구한의대학교,소계,대학교,경북,사립,2025년교원확보율.xlsx,69.0,62.73,75.67,68.79,83.33,75.76,6.67,6.06,2.001,1.818
2025,20251,53011000,1,대구한의대학교,예체능,대학교,경북,사립,2025년교원확보율.xlsx,81.25,76.47,81.25,76.47,87.5,82.35,0.0,0.0,0.0,0.0
2025,20251,53011000,1,대구한의대학교,의학,대학교,경북,사립,2025년교원확보율.xlsx,24.24,24.62,24.24,24.62,24.24,24.62,0.0,0.0,0.0,0.0
2025,20251,53011000,1,대구한의대학교,인문사회,대학교,경북,사립,2025년교원확보율.xlsx,91.89,53.97,105.41,61.9,124.32,73.02,13.52,7.93,4.0,2.379
2025,20251,53011000,1,대구한의대학교,자연과학,대학교,경북,사립,2025년교원확보율.xlsx,53.51,59.28,58.92,65.27,63.24,70.06,5.41,5.99,1.623,1.797
2025,20251,53011000,1,대구한의대학교,총계,대학교,경북,사립,2025년교원확보율.xlsx,60.93,56.46,66.39,61.52,72.68,67.34,5.46,5.06,1.638,1.518
2025,20251,53035000,1,대신대학교,공학,대학교,경북,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53035000,1,대신대학교,소계,대학교,경북,사립,2025년교원확보율.xlsx,108.33,51.32,113.89,55.26,113.89,55.26,5.56,3.94,1.668,1.182
2025,20251,53035000,1,대신대학교,예체능,대학교,경북,사립,2025년교원확보율.xlsx,125.0,50.0,150.0,65.0,150.0,65.0,25.0,15.0,4.0,4.0
2025,20251,53035000,1,대신대학교,의학,대학교,경북,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53035000,1,대신대학교,인문사회,대학교,경북,사립,2025년교원확보율.xlsx,103.57,51.79,103.57,51.79,103.57,51.79,0.0,0.0,0.0,0.0
2025,20251,53035000,1,대신대학교,자연과학,대학교,경북,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53035000,1,대신대학교,총계,대학교,경북,사립,2025년교원확보율.xlsx,108.33,51.32,113.89,55.26,113.89,55.26,5.56,3.94,1.668,1.182
2025,20251,53036000,1,대전가톨릭대학교,공학,대학교,세종,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53036000,1,대전가톨릭대학교,소계,대학교,세종,사립,2025년교원확보율.xlsx,91.67,366.67,91.67,366.67,91.67,366.67,0.0,0.0,0.0,0.0
2025,20251,53036000,1,대전가톨릭대학교,예체능,대학교,세종,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53036000,1,대전가톨릭대학교,의학,대학교,세종,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53036000,1,대전가톨릭대학교,인문사회,대학교,세종,사립,2025년교원확보율.xlsx,91.67,366.67,91.67,366.67,91.67,366.67,0.0,0.0,0.0,0.0
2025,20251,53036000,1,대전가톨릭대학교,자연과학,대학교,세종,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53036000,1,대전가톨릭대학교,총계,대학교,세종,사립,2025년교원확보율.xlsx,91.67,366.67,91.67,366.67,91.67,366.67,0.0,0.0,0.0,0.0
2025,20251,53037000,1,대전대학교,공학,대학교,대전,사립,2025년교원확보율.xlsx,47.22,53.68,61.11,69.47,63.89,72.63,13.89,15.79,4.0,4.0
2025,20251,53037000,1,대전대학교,소계,대학교,대전,사립,2025년교원확보율.xlsx,67.19,67.55,78.22,78.63,88.98,89.45,11.03,11.08,3.309,3.324
2025,20251,53037000,1,대전대학교,예체능,대학교,대전,사립,2025년교원확보율.xlsx,40.0,41.67,54.0,56.25,60.0,62.5,14.0,14.58,4.0,4.0
2025,20251,53037000,1,대전대학교,의학,대학교,대전,사립,2025년교원확보율.xlsx,43.75,47.73,43.75,47.73,43.75,47.73,0.0,0.0,0.0,0.0
2025,20251,53037000,1,대전대학교,인문사회,대학교,대전,사립,2025년교원확보율.xlsx,90.0,86.3,99.29,95.21,122.14,117.12,9.29,8.91,2.787,2.673
2025,20251,53037000,1,대전대학교,자연과학,대학교,대전,사립,2025년교원확보율.xlsx,71.08,65.56,79.52,73.33,83.13,76.67,8.44,7.77,2.532,2.331
2025,20251,53037000,1,대전대학교,총계,대학교,대전,사립,2025년교원확보율.xlsx,64.57,65.48,74.36,75.41,83.92,85.11,9.79,9.93,2.937,2.979
2025,20251,53154000,1,대전신학대학교,공학,대학교,대전,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53154000,1,대전신학대학교,소계,대학교,대전,사립,2025년교원확보율.xlsx,43.75,70.0,75.0,100.0,75.0,100.0,31.25,30.0,4.0,4.0
2025,20251,53154000,1,대전신학대학교,예체능,대학교,대전,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53154000,1,대전신학대학교,의학,대학교,대전,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53154000,1,대전신학대학교,인문사회,대학교,대전,사립,2025년교원확보율.xlsx,43.75,70.0,75.0,100.0,75.0,100.0,31.25,30.0,4.0,4.0
2025,20251,53154000,1,대전신학대학교,자연과학,대학교,대전,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53154000,1,대전신학대학교,총계,대학교,대전,사립,2025년교원확보율.xlsx,43.75,70.0,75.0,100.0,75.0,100.0,31.25,30.0,4.0,4.0
2025,20251,53038000,1,대진대학교,공학,대학교,경기,사립,2025년교원확보율.xlsx,52.71,57.63,52.71,57.63,56.59,61.86,0.0,0.0,0.0,0.0
2025,20251,53038000,1,대진대학교,소계,대학교,경기,사립,2025년교원확보율.xlsx,66.19,61.11,68.19,62.96,83.38,80.16,2.0,1.85,0.6,0.555
2025,20251,53038000,1,대진대학교,예체능,대학교,경기,사립,2025년교원확보율.xlsx,50.0,46.94,56.52,53.06,65.22,61.22,6.52,6.12,1.956,1.836
2025,20251,53038000,1,대진대학교,의학,대학교,경기,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53038000,1,대진대학교,인문사회,대학교,경기,사립,2025년교원확보율.xlsx,88.89,68.71,92.06,71.17,122.22,101.84,3.17,2.46,0.951,0.738
2025,20251,53038000,1,대진대학교,자연과학,대학교,경기,사립,2025년교원확보율.xlsx,58.33,58.33,58.33,58.33,70.83,70.83,0.0,0.0,0.0,0.0
2025,20251,53038000,1,대진대학교,총계,대학교,경기,사립,2025년교원확보율.xlsx,66.19,61.11,68.19,62.96,83.38,80.16,2.0,1.85,0.6,0.555
2025,20251,53040000,1,덕성여자대학교,공학,대학교,서울,사립,2025년교원확보율.xlsx,31.17,34.78,32.47,36.23,36.36,40.58,1.3,1.45,0.39,0.435
2025,20251,53040000,1,덕성여자대학교,소계,대학교,서울,사립,2025년교원확보율.xlsx,84.91,73.23,97.84,84.76,102.59,88.85,12.93,11.53,3.879,3.459
2025,20251,53040000,1,덕성여자대학교,예체능,대학교,서울,사립,2025년교원확보율.xlsx,90.48,55.88,123.81,79.41,123.81,79.41,33.33,23.53,4.0,4.0
2025,20251,53040000,1,덕성여자대학교,의학,대학교,서울,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53040000,1,덕성여자대학교,인문사회,대학교,서울,사립,2025년교원확보율.xlsx,106.19,102.56,121.24,117.09,127.43,123.08,15.05,14.53,4.0,4.0
2025,20251,53040000,1,덕성여자대학교,자연과학,대학교,서울,사립,2025년교원확보율.xlsx,161.9,69.39,185.71,79.59,190.48,81.63,23.81,10.2,4.0,3.06
2025,20251,53040000,1,덕성여자대학교,총계,대학교,서울,사립,2025년교원확보율.xlsx,84.91,73.23,97.84,84.76,102.59,88.85,12.93,11.53,3.879,3.459
2025,20251,53041000,1,동국대학교,공학,대학교,서울,사립,2025년교원확보율.xlsx,73.94,68.4,80.99,74.92,83.8,77.52,7.05,6.52,2.115,1.956
2025,20251,53041000,1,동국대학교,소계,대학교,서울,사립,2025년교원확보율.xlsx,76.58,68.53,84.57,75.68,93.76,83.89,7.99,7.15,2.397,2.145
2025,20251,53041000,1,동국대학교,예체능,대학교,서울,사립,2025년교원확보율.xlsx,45.61,33.99,62.28,46.41,69.3,51.63,16.67,12.42,4.0,3.726
2025,20251,53041000,1,동국대학교,의학,대학교,서울,사립,2025년교원확보율.xlsx,202.67,197.4,202.67,197.4,202.67,197.4,0.0,0.0,0.0,0.0
2025,20251,53041000,1,동국대학교,인문사회,대학교,서울,사립,2025년교원확보율.xlsx,75.98,68.53,83.49,75.3,96.81,87.31,7.51,6.77,2.253,2.031
2025,20251,53041000,1,동국대학교,자연과학,대학교,서울,사립,2025년교원확보율.xlsx,105.7,100.6,110.76,105.42,118.99,113.25,5.06,4.82,1.518,1.446
2025,20251,53041000,1,동국대학교,총계,대학교,서울,사립,2025년교원확보율.xlsx,84.71,76.2,92.18,82.92,100.77,90.65,7.47,6.72,2.241,2.016
2025,20251,53042000,1,동덕여자대학교,공학,대학교,서울,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53042000,1,동덕여자대학교,소계,대학교,서울,사립,2025년교원확보율.xlsx,67.3,66.67,74.53,73.83,76.42,75.7,7.23,7.16,2.169,2.148
2025,20251,53042000,1,동덕여자대학교,예체능,대학교,서울,사립,2025년교원확보율.xlsx,52.03,52.03,64.86,64.86,68.92,68.92,12.83,12.83,3.849,3.849
2025,20251,53042000,1,동덕여자대학교,의학,대학교,서울,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53042000,1,동덕여자대학교,인문사회,대학교,서울,사립,2025년교원확보율.xlsx,83.78,95.88,84.68,96.91,84.68,96.91,0.9,1.03,0.27,0.309
2025,20251,53042000,1,동덕여자대학교,자연과학,대학교,서울,사립,2025년교원확보율.xlsx,74.58,57.89,79.66,61.84,79.66,61.84,5.08,3.95,1.524,1.185
2025,20251,53042000,1,동덕여자대학교,총계,대학교,서울,사립,2025년교원확보율.xlsx,67.3,66.67,74.53,73.83,76.42,75.7,7.23,7.16,2.169,2.148
2025,20251,53152000,1,동명대학교,공학,대학교,부산,사립,2025년교원확보율.xlsx,72.82,66.37,96.12,87.61,100.0,91.15,23.3,21.24,4.0,4.0
2025,20251,53152000,1,동명대학교,소계,대학교,부산,사립,2025년교원확보율.xlsx,71.12,63.26,94.72,85.91,102.17,93.65,23.6,22.65,4.0,4.0
2025,20251,53152000,1,동명대학교,예체능,대학교,부산,사립,2025년교원확보율.xlsx,56.67,53.13,85.0,81.25,90.0,85.94,28.33,28.12,4.0,4.0
2025,20251,53152000,1,동명대학교,의학,대학교,부산,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53152000,1,동명대학교,인문사회,대학교,부산,사립,2025년교원확보율.xlsx,84.0,66.14,102.0,84.25,117.0,99.21,18.0,18.11,4.0,4.0
2025,20251,53152000,1,동명대학교,자연과학,대학교,부산,사립,2025년교원확보율.xlsx,61.02,62.07,89.83,91.38,93.22,94.83,28.81,29.31,4.0,4.0
2025,20251,53152000,1,동명대학교,총계,대학교,부산,사립,2025년교원확보율.xlsx,71.12,63.26,94.72,85.91,102.17,93.65,23.6,22.65,4.0,4.0
2025,20251,53043000,1,동서대학교,공학,대학교,부산,사립,2025년교원확보율.xlsx,96.43,101.25,105.95,111.25,110.71,116.25,9.52,10.0,2.856,3.0
2025,20251,53043000,1,동서대학교,소계,대학교,부산,사립,2025년교원확보율.xlsx,77.86,75.29,89.54,86.59,96.35,93.18,11.68,11.3,3.504,3.39
2025,20251,53043000,1,동서대학교,예체능,대학교,부산,사립,2025년교원확보율.xlsx,59.42,56.55,74.64,71.03,80.43,76.55,15.22,14.48,4.0,4.0
2025,20251,53043000,1,동서대학교,의학,대학교,부산,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53043000,1,동서대학교,인문사회,대학교,부산,사립,2025년교원확보율.xlsx,97.67,96.92,105.43,104.62,115.5,114.62,7.76,7.7,2.328,2.31
2025,20251,53043000,1,동서대학교,자연과학,대학교,부산,사립,2025년교원확보율.xlsx,51.67,44.29,66.67,57.14,71.67,61.43,15.0,12.85,4.0,3.855
2025,20251,53043000,1,동서대학교,총계,대학교,부산,사립,2025년교원확보율.xlsx,77.86,75.29,89.54,86.59,96.35,93.18,11.68,11.3,3.504,3.39
2025,20251,53044000,1,동신대학교,공학,대학교,전남,사립,2025년교원확보율.xlsx,73.02,88.46,77.78,94.23,79.37,96.15,4.76,5.77,1.428,1.731
2025,20251,53044000,1,동신대학교,소계,대학교,전남,사립,2025년교원확보율.xlsx,67.21,61.61,69.81,63.99,73.7,67.56,2.6,2.38,0.78,0.714
2025,20251,53044000,1,동신대학교,예체능,대학교,전남,사립,2025년교원확보율.xlsx,47.37,50.0,50.0,52.78,55.26,58.33,2.63,2.78,0.789,0.834
2025,20251,53044000,1,동신대학교,의학,대학교,전남,사립,2025년교원확보율.xlsx,76.0,73.08,80.0,76.92,80.0,76.92,4.0,3.84,1.2,1.152
2025,20251,53044000,1,동신대학교,인문사회,대학교,전남,사립,2025년교원확보율.xlsx,78.57,54.55,80.95,56.2,89.29,61.98,2.38,1.65,0.714,0.495
2025,20251,53044000,1,동신대학교,자연과학,대학교,전남,사립,2025년교원확보율.xlsx,62.6,60.63,64.23,62.2,65.85,63.78,1.63,1.57,0.489,0.471
2025,20251,53044000,1,동신대학교,총계,대학교,전남,사립,2025년교원확보율.xlsx,67.87,62.43,70.57,64.92,74.17,68.23,2.7,2.49,0.81,0.747
2025,20251,53045000,1,동아대학교,공학,대학교,부산,사립,2025년교원확보율.xlsx,53.66,53.85,63.41,63.64,65.51,65.73,9.75,9.79,2.925,2.937
2025,20251,53045000,1,동아대학교,소계,대학교,부산,사립,2025년교원확보율.xlsx,66.11,65.1,76.08,74.92,79.4,78.19,9.97,9.82,2.991,2.946
2025,20251,53045000,1,동아대학교,예체능,대학교,부산,사립,2025년교원확보율.xlsx,48.28,49.41,67.82,69.41,67.82,69.41,19.54,20.0,4.0,4.0
2025,20251,53045000,1,동아대학교,의학,대학교,부산,사립,2025년교원확보율.xlsx,421.43,536.36,421.43,536.36,421.43,536.36,0.0,0.0,0.0,0.0
2025,20251,53045000,1,동아대학교,인문사회,대학교,부산,사립,2025년교원확보율.xlsx,74.37,68.75,85.07,78.65,89.3,82.55,10.7,9.9,3.21,2.97
2025,20251,53045000,1,동아대학교,자연과학,대학교,부산,사립,2025년교원확보율.xlsx,78.74,84.57,82.76,88.89,87.93,94.44,4.02,4.32,1.206,1.296
2025,20251,53045000,1,동아대학교,총계,대학교,부산,사립,2025년교원확보율.xlsx,76.8,76.14,86.47,85.73,89.69,88.92,9.67,9.59,2.901,2.877
2025,20251,53046000,1,동양대학교,공학,대학교,경북,사립,2025년교원확보율.xlsx,42.55,41.24,51.06,49.48,56.38,54.64,8.51,8.24,2.553,2.472
2025,20251,53046000,1,동양대학교,소계,대학교,경북,사립,2025년교원확보율.xlsx,62.25,58.8,71.08,67.13,79.9,75.46,8.83,8.33,2.649,2.499
2025,20251,53046000,1,동양대학교,예체능,대학교,경북,사립,2025년교원확보율.xlsx,58.14,62.5,74.42,80.0,79.07,85.0,16.28,17.5,4.0,4.0
2025,20251,53046000,1,동양대학교,의학,대학교,경북,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53046000,1,동양대학교,인문사회,대학교,경북,사립,2025년교원확보율.xlsx,115.91,89.47,122.73,94.74,136.36,105.26,6.82,5.27,2.046,1.581
2025,20251,53046000,1,동양대학교,자연과학,대학교,경북,사립,2025년교원확보율.xlsx,47.83,50.0,47.83,50.0,69.57,72.73,0.0,0.0,0.0,0.0
2025,20251,53046000,1,동양대학교,총계,대학교,경북,사립,2025년교원확보율.xlsx,62.25,58.8,71.08,67.13,79.9,75.46,8.83,8.33,2.649,2.499
2025,20251,53047000,1,동의대학교,공학,대학교,부산,사립,2025년교원확보율.xlsx,64.04,68.75,77.74,83.46,77.74,83.46,13.7,14.71,4.0,4.0
2025,20251,53047000,1,동의대학교,소계,대학교,부산,사립,2025년교원확보율.xlsx,72.79,74.68,85.41,87.34,86.68,88.63,12.62,12.66,3.786,3.798
2025,20251,53047000,1,동의대학교,예체능,대학교,부산,사립,2025년교원확보율.xlsx,66.67,72.46,86.67,91.3,86.67,91.3,20.0,18.84,4.0,4.0
2025,20251,53047000,1,동의대학교,의학,대학교,부산,사립,2025년교원확보율.xlsx,100.0,106.9,103.23,110.34,103.23,110.34,3.23,3.44,0.969,1.032
2025,20251,53047000,1,동의대학교,인문사회,대학교,부산,사립,2025년교원확보율.xlsx,92.34,88.08,105.65,100.77,109.27,104.23,13.31,12.69,3.993,3.807
2025,20251,53047000,1,동의대학교,자연과학,대학교,부산,사립,2025년교원확보율.xlsx,54.08,56.38,56.12,58.51,56.12,58.51,2.04,2.13,0.612,0.639
2025,20251,53047000,1,동의대학교,총계,대학교,부산,사립,2025년교원확보율.xlsx,73.92,75.97,86.16,88.26,87.37,89.5,12.24,12.29,3.672,3.687
2025,20251,53048000,1,루터대학교,공학,대학교,경기,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53048000,1,루터대학교,소계,대학교,경기,사립,2025년교원확보율.xlsx,83.33,100.0,116.67,133.33,116.67,133.33,33.34,33.33,4.0,4.0
2025,20251,53048000,1,루터대학교,예체능,대학교,경기,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53048000,1,루터대학교,의학,대학교,경기,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53048000,1,루터대학교,인문사회,대학교,경기,사립,2025년교원확보율.xlsx,83.33,100.0,116.67,133.33,116.67,133.33,33.34,33.33,4.0,4.0
2025,20251,53048000,1,루터대학교,자연과학,대학교,경기,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53048000,1,루터대학교,총계,대학교,경기,사립,2025년교원확보율.xlsx,83.33,100.0,116.67,133.33,116.67,133.33,33.34,33.33,4.0,4.0
2025,20251,53049000,1,명지대학교,공학,대학교,경기,사립,2025년교원확보율.xlsx,69.51,63.27,80.72,73.47,80.72,73.47,11.21,10.2,3.363,3.06
2025,20251,53049000,1,명지대학교,소계,대학교,경기,사립,2025년교원확보율.xlsx,77.62,66.98,91.2,78.7,91.2,78.7,13.58,11.72,4.0,3.516
2025,20251,53049000,1,명지대학교,예체능,대학교,경기,사립,2025년교원확보율.xlsx,48.0,47.24,75.2,74.02,75.2,74.02,27.2,26.78,4.0,4.0
2025,20251,53049000,1,명지대학교,의학,대학교,경기,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53049000,1,명지대학교,인문사회,대학교,경기,사립,2025년교원확보율.xlsx,107.05,80.63,118.67,89.38,118.67,89.38,11.62,8.75,3.486,2.625
2025,20251,53049000,1,명지대학교,자연과학,대학교,경기,사립,2025년교원확보율.xlsx,50.85,50.85,52.54,52.54,52.54,52.54,1.69,1.69,0.507,0.507
2025,20251,53049000,1,명지대학교,총계,대학교,경기,사립,2025년교원확보율.xlsx,77.62,66.98,91.2,78.7,91.2,78.7,13.58,11.72,4.0,3.516
2025,20251,53050000,1,목원대학교,공학,대학교,대전,사립,2025년교원확보율.xlsx,95.83,90.2,129.17,123.53,129.17,123.53,33.34,33.33,4.0,4.0
2025,20251,53050000,1,목원대학교,소계,대학교,대전,사립,2025년교원확보율.xlsx,68.22,68.57,89.41,89.35,89.41,89.35,21.19,20.78,4.0,4.0
2025,20251,53050000,1,목원대학교,예체능,대학교,대전,사립,2025년교원확보율.xlsx,43.33,46.1,76.67,79.43,76.67,79.43,33.34,33.33,4.0,4.0
2025,20251,53050000,1,목원대학교,의학,대학교,대전,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53050000,1,목원대학교,인문사회,대학교,대전,사립,2025년교원확보율.xlsx,94.78,86.39,101.49,92.52,101.49,92.52,6.71,6.13,2.013,1.839
2025,20251,53050000,1,목원대학교,자연과학,대학교,대전,사립,2025년교원확보율.xlsx,47.27,56.52,60.0,71.74,60.0,71.74,12.73,15.22,3.819,4.0
2025,20251,53050000,1,목원대학교,총계,대학교,대전,사립,2025년교원확보율.xlsx,68.22,68.57,89.41,89.35,89.41,89.35,21.19,20.78,4.0,4.0
2025,20251,53138000,1,목포가톨릭대학교,공학,대학교,전남,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53138000,1,목포가톨릭대학교,소계,대학교,전남,사립,2025년교원확보율.xlsx,87.5,91.3,87.5,91.3,87.5,91.3,0.0,0.0,0.0,0.0
2025,20251,53138000,1,목포가톨릭대학교,예체능,대학교,전남,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53138000,1,목포가톨릭대학교,의학,대학교,전남,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53138000,1,목포가톨릭대학교,인문사회,대학교,전남,사립,2025년교원확보율.xlsx,180.0,300.0,180.0,300.0,180.0,300.0,0.0,0.0,0.0,0.0
2025,20251,53138000,1,목포가톨릭대학교,자연과학,대학교,전남,사립,2025년교원확보율.xlsx,63.16,60.0,63.16,60.0,63.16,60.0,0.0,0.0,0.0,0.0
2025,20251,53138000,1,목포가톨릭대학교,총계,대학교,전남,사립,2025년교원확보율.xlsx,87.5,91.3,87.5,91.3,87.5,91.3,0.0,0.0,0.0,0.0
2025,20251,53051000,1,배재대학교,공학,대학교,대전,사립,2025년교원확보율.xlsx,49.59,54.46,69.11,75.89,69.92,76.79,19.52,21.43,4.0,4.0
2025,20251,53051000,1,배재대학교,소계,대학교,대전,사립,2025년교원확보율.xlsx,65.46,67.55,81.96,84.31,87.11,89.63,16.5,16.76,4.0,4.0
2025,20251,53051000,1,배재대학교,예체능,대학교,대전,사립,2025년교원확보율.xlsx,35.71,37.31,58.57,59.7,68.57,70.15,22.86,22.39,4.0,4.0
2025,20251,53051000,1,배재대학교,의학,대학교,대전,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53051000,1,배재대학교,인문사회,대학교,대전,사립,2025년교원확보율.xlsx,109.02,106.4,123.77,120.8,131.97,128.8,14.75,14.4,4.0,4.0
2025,20251,53051000,1,배재대학교,자연과학,대학교,대전,사립,2025년교원확보율.xlsx,47.95,48.61,56.16,56.94,58.9,59.72,8.21,8.33,2.463,2.499
2025,20251,53051000,1,배재대학교,총계,대학교,대전,사립,2025년교원확보율.xlsx,65.46,67.55,81.96,84.31,87.11,89.63,16.5,16.76,4.0,4.0
2025,20251,53101000,1,백석대학교,공학,대학교,충남,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53101000,1,백석대학교,소계,대학교,충남,사립,2025년교원확보율.xlsx,71.27,66.1,82.49,76.5,82.49,76.5,11.22,10.4,3.366,3.12
2025,20251,53101000,1,백석대학교,예체능,대학교,충남,사립,2025년교원확보율.xlsx,75.34,73.83,101.37,99.33,101.37,99.33,26.03,25.5,4.0,4.0
2025,20251,53101000,1,백석대학교,의학,대학교,충남,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,20251,53101000,1,백석대학교,인문사회,대학교,충남,사립,2025년교원확보율.xlsx,86.82,81.57,92.6,87.01,92.6,87.01,5.78,5.44,1.734,1.632
2025,20251,53101000,1,백석대학교,자연과학,대학교,충남,사립,2025년교원확보율.xlsx,43.75,41.18,52.6,49.51,52.6,49.51,8.85,8.33,2.655,2.499
2025,20251,53101000,1,백석대학교,총계,대학교,충남,사립,2025년교원확보율.xlsx,71.27,66.1,82.49,76.5,82.49,76.5,11.22,10.4,3.366,3.12
2025,20251,53052000,1,부산가톨릭대학교,공학,대학교,부산,사립,2025년교원확보율.xlsx,69.23,75.0,84.62,91.67,84.62,91.67,15.39,16.67,4.0,4.0
2025,20251,53052000,1,부산가톨릭대학교,소계,대학교,부산,사립,2025년교원확보율.xlsx,75.46,66.13,87.12,76.34,88.34,77.42,11.66,10.21,3.498,3.063
2025,20251,53052000,1,부산가톨릭대학교,예체능,대학교,부산,사립,2025년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
